0 0 3.06623
0.0314159 0 3.08106
0.0628319 0 3.11601
0.0942478 0 3.18325
0.125664 0 3.24801
0.15708 0 3.31759
0.188496 0 3.39188
0.219911 0 3.46041
0.251327 0 3.5285
0.282743 0 3.60912
0.314159 0 3.69003
0.345575 0 3.76142
0.376991 0 3.83319
0.408407 0 3.90678
0.439823 0 3.9758
0.471239 0 4.04393
0.502655 0 4.12818
0.534071 0 4.19813
0.565487 0 4.16564
0.596903 0 4.14272
0.628319 0 4.16347
0.659734 0 4.19666
0.69115 0 4.22895
0.722566 0 4.27511
0.753982 0 4.3253
0.785398 0 4.38888
0.816814 0 4.44658
0.84823 0 4.43072
0.879646 0 4.18792
0.911062 0 3.44544
0.942478 0 2.70707
0.973894 0 2.42798
1.00531 0 2.33731
1.03673 0 2.30849
1.06814 0 2.30116
1.09956 0 2.30411
1.13097 0 2.31463
1.16239 0 2.32912
1.19381 0 2.33684
1.22522 0 2.32257
1.25664 0 2.29286
1.28805 0 2.26956
1.31947 0 2.2571
1.35088 0 2.23573
1.3823 0 2.20649
1.41372 0 2.17797
1.44513 0 2.15748
1.47655 0 2.15093
1.50796 0 2.16085
1.53938 0 2.18275
1.5708 0 2.21219
1.60221 0 2.24907
1.63363 0 2.28682
1.66504 0 2.32502
1.69646 0 2.36398
1.72788 0 2.40554
1.75929 0 2.4515
1.79071 0 2.50347
1.82212 0 2.56109
1.85354 0 2.62079
1.88496 0 2.68017
1.91637 0 2.73779
1.94779 0 2.79907
1.9792 0 2.85961
2.01062 0 2.91388
2.04204 0 2.96575
2.07345 0 3.0176
2.10487 0 3.07197
2.13628 0 3.12869
2.1677 0 3.18568
2.19911 0 3.24092
2.23053 0 3.28901
2.26195 0 3.32071
2.29336 0 3.33314
2.32478 0 3.32315
2.35619 0 3.2807
2.38761 0 3.2135
2.41903 0 3.14687
2.45044 0 3.1
2.48186 0 3.07262
2.51327 0 3.06142
2.54469 0 3.0622
2.57611 0 3.07196
2.60752 0 3.08883
2.63894 0 3.11334
2.67035 0 3.14373
2.70177 0 3.17843
2.73319 0 3.22653
2.7646 0 3.28601
2.79602 0 3.35512
2.82743 0 3.42311
2.85885 0 3.48038
2.89027 0 3.54837
2.92168 0 3.63638
2.9531 0 3.78923
2.98451 0 4.0078
3.01593 0 4.30053
3.04734 0 4.60852
3.07876 0 4.99239
3.11018 0 5.35576
3.14159 0 5.46878
3.17301 0 5.35576
3.20442 0 4.99239
3.23584 0 4.60852
3.26726 0 4.30053
3.29867 0 4.0078
3.33009 0 3.78923
3.3615 0 3.63638
3.39292 0 3.54837
3.42434 0 3.48038
3.45575 0 3.42311
3.48717 0 3.35512
3.51858 0 3.28601
3.55 0 3.22653
3.58142 0 3.17843
3.61283 0 3.14373
3.64425 0 3.11334
3.67566 0 3.08883
3.70708 0 3.07196
3.7385 0 3.0622
3.76991 0 3.06142
3.80133 0 3.07262
3.83274 0 3.1
3.86416 0 3.14687
3.89557 0 3.2135
3.92699 0 3.2807
3.95841 0 3.32315
3.98982 0 3.33314
4.02124 0 3.32071
4.05265 0 3.28901
4.08407 0 3.24092
4.11549 0 3.18568
4.1469 0 3.12869
4.17832 0 3.07197
4.20973 0 3.0176
4.24115 0 2.96575
4.27257 0 2.91388
4.30398 0 2.85961
4.3354 0 2.79907
