0.00785398 0.00785398 2.90242
0.0235619 0.00785398 2.90441
0.0392699 0.00785398 2.90925
0.0549779 0.00785398 2.91694
0.0706858 0.00785398 2.92738
0.0863938 0.00785398 2.94049
0.102102 0.00785398 2.95615
0.11781 0.00785398 2.97426
0.133518 0.00785398 2.99469
0.149226 0.00785398 3.01728
0.164934 0.00785398 3.04188
0.180642 0.00785398 3.06829
0.19635 0.00785398 3.09636
0.212058 0.00785398 3.1259
0.227765 0.00785398 3.15673
0.243473 0.00785398 3.18868
0.259181 0.00785398 3.22157
0.274889 0.00785398 3.25525
0.290597 0.00785398 3.28955
0.306305 0.00785398 3.3243
0.322013 0.00785398 3.35936
0.337721 0.00785398 3.39458
0.353429 0.00785398 3.42983
0.369137 0.00785398 3.46499
0.384845 0.00785398 3.49995
0.400553 0.00785398 3.53463
0.416261 0.00785398 3.56894
0.431969 0.00785398 3.60285
0.447677 0.00785398 3.63631
0.463385 0.00785398 3.66932
0.479093 0.00785398 3.70187
0.494801 0.00785398 3.73399
0.510509 0.00785398 3.76572
0.526217 0.00785398 3.79709
0.541925 0.00785398 3.82817
0.557633 0.00785398 3.85903
0.573341 0.00785398 3.88975
0.589049 0.00785398 3.92042
0.604757 0.00785398 3.95113
0.620465 0.00785398 3.98196
0.636173 0.00785398 4.01298
0.65188 0.00785398 4.04426
0.667588 0.00785398 4.07583
0.683296 0.00785398 4.10765
0.699004 0.00785398 4.13968
0.714712 0.00785398 4.17167
0.73042 0.00785398 4.20337
0.746128 0.00785398 4.23433
0.761836 0.00785398 4.26395
0.777544 0.00785398 4.29135
0.793252 0.00785398 4.3153
0.80896 0.00785398 4.33414
0.824668 0.00785398 4.34561
0.840376 0.00785398 4.34673
0.856084 0.00785398 4.33361
0.871792 0.00785398 4.30137
0.8875 0.00785398 4.2441
0.903208 0.00785398 4.15528
0.918916 0.00785398 4.02866
0.934624 0.00785398 3.86001
0.950332 0.00785398 3.65125
0.96604 0.00785398 3.41555
0.981748 0.00785398 3.18739
0.997456 0.00785398 2.99115
1.01316 0.00785398 2.83743
1.02887 0.00785398 2.72533
1.04458 0.00785398 2.64739
1.06029 0.00785398 2.59429
1.076 0.00785398 2.55789
1.0917 0.00785398 2.53218
1.10741 0.00785398 2.5131
1.12312 0.00785398 2.49811
1.13883 0.00785398 2.48564
1.15454 0.00785398 2.47476
1.17024 0.00785398 2.46487
1.18595 0.00785398 2.45564
1.20166 0.00785398 2.44684
1.21737 0.00785398 2.43831
1.23308 0.00785398 2.42997
1.24878 0.00785398 2.42177
1.26449 0.00785398 2.41367
1.2802 0.00785398 2.40568
1.29591 0.00785398 2.39782
1.31161 0.00785398 2.39014
1.32732 0.00785398 2.38269
1.34303 0.00785398 2.37553
1.35874 0.00785398 2.36874
1.37445 0.00785398 2.3624
1.39015 0.00785398 2.35662
1.40586 0.00785398 2.3515
1.42157 0.00785398 2.34714
1.43728 0.00785398 2.34359
1.45299 0.00785398 2.34088
1.46869 0.00785398 2.33904
1.4844 0.00785398 2.33805
1.50011 0.00785398 2.33792
1.51582 0.00785398 2.33864
1.53153 0.00785398 2.34018
1.54723 0.00785398 2.34254
1.56294 0.00785398 2.3457
1.57865 0.00785398 2.34964
1.59436 0.00785398 2.35433
1.61007 0.00785398 2.35977
1.62577 0.00785398 2.36594
1.64148 0.00785398 2.3728
1.65719 0.00785398 2.38036
1.6729 0.00785398 2.38858
1.68861 0.00785398 2.39744
1.70431 0.00785398 2.40693
1.72002 0.00785398 2.41702
1.73573 0.00785398 2.42769
1.75144 0.00785398 2.43892
1.76715 0.00785398 2.45068
1.78285 0.00785398 2.46295
1.79856 0.00785398 2.4757
1.81427 0.00785398 2.4889
1.82998 0.00785398 2.50252
1.84569 0.00785398 2.51652
1.86139 0.00785398 2.53087
1.8771 0.00785398 2.54553
1.89281 0.00785398 2.56045
1.90852 0.00785398 2.57559
1.92423 0.00785398 2.59091
1.93993 0.00785398 2.60635
1.95564 0.00785398 2.62188
1.97135 0.00785398 2.63743
1.98706 0.00785398 2.65296
2.00277 0.00785398 2.66843
2.01847 0.00785398 2.68377
2.03418 0.00785398 2.69896
2.04989 0.00785398 2.71393
2.0656 0.00785398 2.72865
2.08131 0.00785398 2.74309
2.09701 0.00785398 2.75721
2.11272 0.00785398 2.77098
2.12843 0.00785398 2.78438
2.14414 0.00785398 2.7974
2.15984 0.00785398 2.81001
2.17555 0.00785398 2.82221
2.19126 0.00785398 2.83401
2.20697 0.00785398 2.8454
2.22268 0.00785398 2.85641
2.23838 0.00785398 2.86707
2.25409 0.00785398 2.8774
2.2698 0.00785398 2.88741
2.28551 0.00785398 2.8971
2.30122 0.00785398 2.90656
2.31692 0.00785398 2.91583
2.33263 0.00785398 2.92497
2.34834 0.00785398 2.93407
2.36405 0.00785398 2.94316
2.37976 0.00785398 2.95234
2.39546 0.00785398 2.96165
2.41117 0.00785398 2.97117
2.42688 0.00785398 2.98098
2.44259 0.00785398 2.99115
2.4583 0.00785398 3.00174
2.474 0.00785398 3.01284
2.48971 0.00785398 3.02451
2.50542 0.00785398 3.03684
2.52113 0.00785398 3.0499
2.53684 0.00785398 3.06378
2.55254 0.00785398 3.07855
2.56825 0.00785398 3.09432
2.58396 0.00785398 3.11118
2.59967 0.00785398 3.12915
2.61538 0.00785398 3.1483
2.63108 0.00785398 3.16865
2.64679 0.00785398 3.19026
2.6625 0.00785398 3.21315
2.67821 0.00785398 3.23732
2.69392 0.00785398 3.26281
2.70962 0.00785398 3.2896
2.72533 0.00785398 3.31768
2.74104 0.00785398 3.34703
2.75675 0.00785398 3.37761
2.77246 0.00785398 3.40937
2.78816 0.00785398 3.44226
2.80387 0.00785398 3.47618
2.81958 0.00785398 3.51103
2.83529 0.00785398 3.54671
2.851 0.00785398 3.58307
2.8667 0.00785398 3.61995
2.88241 0.00785398 3.65717
2.89812 0.00785398 3.69451
2.91383 0.00785398 3.73175
2.92954 0.00785398 3.76863
2.94524 0.00785398 3.80485
2.96095 0.00785398 3.8401
2.97666 0.00785398 3.87403
2.99237 0.00785398 3.90627
3.00807 0.00785398 3.93645
3.02378 0.00785398 3.96417
3.03949 0.00785398 3.98904
3.0552 0.00785398 4.01065
3.07091 0.00785398 4.02874
3.08661 0.00785398 4.04276
3.10232 0.00785398 4.05269
3.11803 0.00785398 4.05885
3.13374 0.00785398 4.05948
3.14945 0.00785398 4.05503
3.16515 0.00785398 4.04679
3.18086 0.00785398 4.03412
3.19657 0.00785398 4.01743
3.21228 0.00785398 3.99707
3.22799 0.00785398 3.97333
3.24369 0.00785398 3.94666
3.2594 0.00785398 3.91743
3.27511 0.00785398 3.88602
3.29082 0.00785398 3.85284
3.30653 0.00785398 3.81823
3.32223 0.00785398 3.78257
3.33794 0.00785398 3.74616
3.35365 0.00785398 3.70932
3.36936 0.00785398 3.67232
3.38507 0.00785398 3.6354
3.40077 0.00785398 3.59877
3.41648 0.00785398 3.56263
3.43219 0.00785398 3.52713
3.4479 0.00785398 3.49243
3.46361 0.00785398 3.45864
3.47931 0.00785398 3.42586
3.49502 0.00785398 3.39419
3.51073 0.00785398 3.36368
3.52644 0.00785398 3.33439
3.54215 0.00785398 3.30637
3.55785 0.00785398 3.27962
3.57356 0.00785398 3.25418
3.58927 0.00785398 3.23004
3.60498 0.00785398 3.20719
3.62069 0.00785398 3.18562
3.63639 0.00785398 3.16531
3.6521 0.00785398 3.14622
3.66781 0.00785398 3.12832
3.68352 0.00785398 3.11156
3.69923 0.00785398 3.09587
3.71493 0.00785398 3.08123
3.73064 0.00785398 3.06754
3.74635 0.00785398 3.05471
3.76206 0.00785398 3.04264
3.77777 0.00785398 3.03127
3.79347 0.00785398 3.0205
3.80918 0.00785398 3.01026
3.82489 0.00785398 3.00048
3.8406 0.00785398 2.99109
3.8563 0.00785398 2.982
3.87201 0.00785398 2.97315
3.88772 0.00785398 2.96447
3.90343 0.00785398 2.95588
3.91914 0.00785398 2.94733
3.93484 0.00785398 2.93875
3.95055 0.00785398 2.93007
3.96626 0.00785398 2.92125
3.98197 0.00785398 2.91222
3.99768 0.00785398 2.90293
4.01338 0.00785398 2.89334
4.02909 0.00785398 2.88338
4.0448 0.00785398 2.87303
4.06051 0.00785398 2.8623
4.07622 0.00785398 2.85117
4.09192 0.00785398 2.83964
4.10763 0.00785398 2.8277
4.12334 0.00785398 2.81534
4.13905 0.00785398 2.80257
4.15476 0.00785398 2.78942
4.17046 0.00785398 2.77589
4.18617 0.00785398 2.76202
4.20188 0.00785398 2.74783
4.21759 0.00785398 2.73335
4.2333 0.00785398 2.71862
4.249 0.00785398 2.70369
4.26471 0.00785398 2.68859
4.28042 0.00785398 2.67337
4.29613 0.00785398 2.65808
4.31184 0.00785398 2.64277
4.32754 0.00785398 2.62749
4.34325 0.00785398 2.61229
4.35896 0.00785398 2.59721
4.37467 0.00785398 2.58231
4.39038 0.00785398 2.56763
4.40608 0.00785398 2.55322
4.42179 0.00785398 2.53911
4.4375 0.00785398 2.52535
4.45321 0.00785398 2.51197
4.46892 0.00785398 2.49901
4.48462 0.00785398 2.4865
4.50033 0.00785398 2.47447
4.51604 0.00785398 2.46295
4.53175 0.00785398 2.45195
4.54746 0.00785398 2.44151
4.56316 0.00785398 2.43165
4.57887 0.00785398 2.42238
4.59458 0.00785398 2.41372
4.61029 0.00785398 2.40571
4.626 0.00785398 2.39834
4.6417 0.00785398 2.39165
4.65741 0.00785398 2.38565
4.67312 0.00785398 2.38036
4.68883 0.00785398 2.37579
4.70453 0.00785398 2.37197
4.72024 0.00785398 2.3689
4.73595 0.00785398 2.36661
4.75166 0.00785398 2.36512
4.76737 0.00785398 2.36443
4.78307 0.00785398 2.36456
4.79878 0.00785398 2.36552
4.81449 0.00785398 2.36732
4.8302 0.00785398 2.36995
4.84591 0.00785398 2.37341
4.86161 0.00785398 2.37767
4.87732 0.00785398 2.38267
4.89303 0.00785398 2.38833
4.90874 0.00785398 2.39453
4.92445 0.00785398 2.40117
4.94015 0.00785398 2.40817
4.95586 0.00785398 2.41544
4.97157 0.00785398 2.42293
4.98728 0.00785398 2.43056
5.00299 0.00785398 2.4383
5.01869 0.00785398 2.44612
5.0344 0.00785398 2.45399
5.05011 0.00785398 2.46195
5.06582 0.00785398 2.47002
5.08153 0.00785398 2.47829
5.09723 0.00785398 2.48686
5.11294 0.00785398 2.49591
5.12865 0.00785398 2.5057
5.14436 0.00785398 2.51663
5.16007 0.00785398 2.52935
5.17577 0.00785398 2.54492
5.19148 0.00785398 2.56509
5.20719 0.00785398 2.5927
5.2229 0.00785398 2.63219
5.23861 0.00785398 2.69
5.25431 0.00785398 2.77456
5.27002 0.00785398 2.89489
5.28573 0.00785398 3.05715
5.30144 0.00785398 3.25976
5.31715 0.00785398 3.48883
5.33285 0.00785398 3.71344
5.34856 0.00785398 3.90776
5.36427 0.00785398 4.06331
5.37998 0.00785398 4.17966
5.39569 0.00785398 4.26104
5.41139 0.00785398 4.31333
5.4271 0.00785398 4.34256
5.44281 0.00785398 4.35416
5.45852 0.00785398 4.3526
5.47423 0.00785398 4.34146
5.48993 0.00785398 4.32349
5.50564 0.00785398 4.30076
5.52135 0.00785398 4.27482
5.53706 0.00785398 4.2468
5.55277 0.00785398 4.21751
5.56847 0.00785398 4.18753
5.58418 0.00785398 4.15724
5.59989 0.00785398 4.12692
5.6156 0.00785398 4.09674
5.6313 0.00785398 4.06676
5.64701 0.00785398 4.03697
5.66272 0.00785398 4.00735
5.67843 0.00785398 3.97781
5.69414 0.00785398 3.94828
5.70984 0.00785398 3.91865
5.72555 0.00785398 3.88882
5.74126 0.00785398 3.8587
5.75697 0.00785398 3.8282
5.77268 0.00785398 3.79725
5.78838 0.00785398 3.76578
5.80409 0.00785398 3.73375
5.8198 0.00785398 3.70112
5.83551 0.00785398 3.66789
5.85122 0.00785398 3.63405
5.86692 0.00785398 3.59963
5.88263 0.00785398 3.56466
5.89834 0.00785398 3.5292
5.91405 0.00785398 3.49335
5.92976 0.00785398 3.45719
5.94546 0.00785398 3.42085
5.96117 0.00785398 3.38446
5.97688 0.00785398 3.34818
5.99259 0.00785398 3.31216
6.0083 0.00785398 3.27657
6.024 0.00785398 3.24158
6.03971 0.00785398 3.20737
6.05542 0.00785398 3.17412
6.07113 0.00785398 3.14202
6.08684 0.00785398 3.11124
6.10254 0.00785398 3.08197
6.11825 0.00785398 3.05438
6.13396 0.00785398 3.02864
6.14967 0.00785398 3.00491
6.16538 0.00785398 2.98334
6.18108 0.00785398 2.96409
6.19679 0.00785398 2.94727
6.2125 0.00785398 2.93299
6.22821 0.00785398 2.92137
6.24392 0.00785398 2.9125
6.25962 0.00785398 2.90642
6.27533 0.00785398 2.90309

0.00785398 0.0235619 2.90161
0.0235619 0.0235619 2.90235
0.0392699 0.0235619 2.90596
0.0549779 0.0235619 2.91242
0.0706858 0.0235619 2.92162
0.0863938 0.0235619 2.93351
0.102102 0.0235619 2.94801
0.11781 0.0235619 2.96502
0.133518 0.0235619 2.98433
0.149226 0.0235619 3.00579
0.164934 0.0235619 3.02926
0.180642 0.0235619 3.05454
0.19635 0.0235619 3.08145
0.212058 0.0235619 3.10981
0.227765 0.0235619 3.13945
0.243473 0.0235619 3.17019
